Trinity_ID	380822	380823	380824	380825	V2	uniprot_acc_ID	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry.name	Status	Protein.names	Geme.names	Organism	Length	Gene.ontology.biological.process	Gene.ontology.cellular.component	Gene.ontology.GO	Gene.ontology.molecular.function	Gene.ontology.IDs
TRINITY_DN4988_c0_g1_i14	0	131	0	39	sp	Q96N67	DOCK7_HUMAN	51.7	2155	902	38	23	6217	4	2109	0	2005.3	DOCK7_HUMAN	reviewed	Dedicator of cytokinesis protein 7	DOCK7 KIAA1771	Homo sapiens (Human)	2140	activation of GTPase activity [GO:0090630]; axonogenesis [GO:0007409]; establishment of neuroblast polarity [GO:0045200]; interkinetic nuclear migration [GO:0022027]; microtubule cytoskeleton organization [GO:0000226]; negative regulation of cold-induced thermogenesis [GO:0120163]; neuron projection development [GO:0031175]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of vascular associated smooth muscle cell migration [GO:1904754]; regulation of neurogenesis [GO:0050767]; small GTPase mediated signal transduction [GO:0007264]	axon [GO:0030424]; basal part of cell [GO:0045178]; focal adhesion [GO:0005925]; growth cone [GO:0030426]; neuron projection [GO:0043005]	axon [GO:0030424]; basal part of cell [GO:0045178]; focal adhesion [GO:0005925]; growth cone [GO:0030426]; neuron projection [GO:0043005]; guanyl-nucleotide exchange factor activity [GO:0005085]; Rac GTPase binding [GO:0048365]; activation of GTPase activity [GO:0090630]; axonogenesis [GO:0007409]; establishment of neuroblast polarity [GO:0045200]; interkinetic nuclear migration [GO:0022027]; microtubule cytoskeleton organization [GO:0000226]; negative regulation of cold-induced thermogenesis [GO:0120163]; neuron projection development [GO:0031175]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of vascular associated smooth muscle cell migration [GO:1904754]; regulation of neurogenesis [GO:0050767]; small GTPase mediated signal transduction [GO:0007264]	guanyl-nucleotide exchange factor activity [GO:0005085]; Rac GTPase binding [GO:0048365]	GO:0000226; GO:0005085; GO:0005925; GO:0007264; GO:0007409; GO:0022027; GO:0030424; GO:0030426; GO:0031175; GO:0033138; GO:0043005; GO:0045178; GO:0045200; GO:0048365; GO:0050767; GO:0090630; GO:0120163; GO:1904754
TRINITY_DN1901_c0_g1_i22	0	43	0	84	sp	Q71G51	TBA_NEOCA	91.6	453	38	0	151	1509	1	453	2.2e-250	865.9	TBA_NEOCA	reviewed	Tubulin alpha chain (Alpha-tubulin)	TUBA	Neospora caninum (Coccidian parasite)	453	microtubule-based process [GO:0007017]	cytoplasm [GO:0005737]; microtubule [GO:0005874]	cytoplasm [GO:0005737]; microtubule [GO:0005874]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; structural constituent of cytoskeleton [GO:0005200]; microtubule-based process [GO:0007017]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]	GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017
TRINITY_DN116289_c0_g1_i1	0	92	0	127	sp	Q98TF5	RL39_CHICK	77.6	49	11	0	41	187	1	49	4.2e-15	82	RL39_CHICK	reviewed	60S ribosomal protein L39	RPL39	Gallus gallus (Chicken)	51	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0022625
TRINITY_DN8440_c0_g1_i1	0	54	0	190	sp	Q9SHG6	STIP1_ARATH	31.2	202	122	5	365	955	192	381	1.2e-12	76.6	STIP1_ARATH	reviewed	Septin and tuftelin-interacting protein 1 homolog 1 (Nineteen complex-related protein 1 homolog) (AtNTR1) (Protein SPLICEOSOMAL TIMEKEEPER LOCUS 1)	STIPL1 NTR1 At1g17070 F20D23.23	Arabidopsis thaliana (Mouse-ear cress)	849	mRNA splicing, via spliceosome [GO:0000398]; regulation of circadian rhythm [GO:0042752]; spliceosomal complex disassembly [GO:0000390]	nuclear lumen [GO:0031981]; U2-type post-mRNA release spliceosomal complex [GO:0071008]	nuclear lumen [GO:0031981]; U2-type post-mRNA release spliceosomal complex [GO:0071008]; DNA binding [GO:0003677]; U1 snRNP binding [GO:1990446]; mRNA splicing, via spliceosome [GO:0000398]; regulation of circadian rhythm [GO:0042752]; spliceosomal complex disassembly [GO:0000390]	DNA binding [GO:0003677]; U1 snRNP binding [GO:1990446]	GO:0000390; GO:0000398; GO:0003677; GO:0031981; GO:0042752; GO:0071008; GO:1990446
TRINITY_DN2601_c0_g1_i1	0	40	0	120	sp	Q9H2K2	TNKS2_HUMAN	39	123	73	2	71	436	59	180	4.9e-12	74.7	TNKS2_HUMAN	reviewed	Poly [ADP-ribose] polymerase tankyrase-2 (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 6) (ARTD6) (Poly [ADP-ribose] polymerase 5B) (Protein poly-ADP-ribosyltransferase tankyrase-2) (EC 2.4.2.-) (TNKS-2) (TRF1-interacting ankyrin-related ADP-ribose polymerase 2) (Tankyrase II) (Tankyrase-2) (TANK2) (Tankyrase-like protein) (Tankyrase-related protein)	TNKS2 PARP5B TANK2 TNKL	Homo sapiens (Human)	1166	multicellular organism growth [GO:0035264]; negative regulation of telomere maintenance via telomere lengthening [GO:1904357]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of telomere capping [GO:1904355]; positive regulation of telomere maintenance via telomerase [GO:0032212]; protein ADP-ribosylation [GO:0006471]; protein auto-ADP-ribosylation [GO:0070213]; protein localization to chromosome, telomeric region [GO:0070198]; protein poly-ADP-ribosylation [GO:0070212]; protein polyubiquitination [GO:0000209]; regulation of multicellular organism growth [GO:0040014]; Wnt signaling pathway [GO:0016055]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]; nuclear chromosome, telomeric region [GO:0000784]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; pericentriolar material [GO:0000242]; perinuclear region of cytoplasm [GO:0048471]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]; nuclear chromosome, telomeric region [GO:0000784]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; pericentriolar material [GO:0000242]; perinuclear region of cytoplasm [GO:0048471]; enzyme binding [GO:0019899]; metal ion binding [GO:0046872]; NAD+ ADP-ribosyltransferase activity [GO:0003950]; protein ADP-ribosylase activity [GO:1990404]; multicellular organism growth [GO:0035264]; negative regulation of telomere maintenance via telomere lengthening [GO:1904357]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of telomere capping [GO:1904355]; positive regulation of telomere maintenance via telomerase [GO:0032212]; protein ADP-ribosylation [GO:0006471]; protein auto-ADP-ribosylation [GO:0070213]; protein localization to chromosome, telomeric region [GO:0070198]; protein poly-ADP-ribosylation [GO:0070212]; protein polyubiquitination [GO:0000209]; regulation of multicellular organism growth [GO:0040014]; Wnt signaling pathway [GO:0016055]	enzyme binding [GO:0019899]; metal ion binding [GO:0046872]; NAD+ ADP-ribosyltransferase activity [GO:0003950]; protein ADP-ribosylase activity [GO:1990404]	GO:0000139; GO:0000209; GO:0000242; GO:0000784; GO:0003950; GO:0005634; GO:0005635; GO:0005737; GO:0005829; GO:0006471; GO:0016055; GO:0019899; GO:0032212; GO:0035264; GO:0040014; GO:0046872; GO:0048471; GO:0070198; GO:0070212; GO:0070213; GO:0090263; GO:1904355; GO:1904357; GO:1990404
TRINITY_DN1070_c0_g1_i3	0	78	0	62	sp	O19110	TSPY1_BOVIN	27.2	213	139	9	60	677	107	310	8.1e-06	53.1	TSPY1_BOVIN	reviewed	Testis-specific Y-encoded protein 1 (bTSPY)	TSPY1 TSPY	Bos taurus (Bovine)	317	cell differentiation [GO:0030154]; gonadal mesoderm development [GO:0007506]; nucleosome assembly [GO:0006334]; spermatogenesis [GO:0007283]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; histone binding [GO:0042393]; cell differentiation [GO:0030154]; gonadal mesoderm development [GO:0007506]; nucleosome assembly [GO:0006334]; spermatogenesis [GO:0007283]	chromatin binding [GO:0003682]; histone binding [GO:0042393]	GO:0003682; GO:0005634; GO:0005737; GO:0006334; GO:0007283; GO:0007506; GO:0030154; GO:0042393
TRINITY_DN9157_c1_g1_i1	0	83	0	132	sp	Q8IVL1	NAV2_HUMAN	47.9	900	366	23	5323	7950	1668	2488	1.8e-194	682.9	NAV2_HUMAN	reviewed	Neuron navigator 2 (EC 3.6.4.12) (Helicase APC down-regulated 1) (Pore membrane and/or filament-interacting-like protein 2) (Retinoic acid inducible in neuroblastoma 1) (Steerin-2) (Unc-53 homolog 2) (unc53H2)	NAV2 HELAD1 KIAA1419 POMFIL2 RAINB1 STEERIN2	Homo sapiens (Human)	2488	glossopharyngeal nerve development [GO:0021563]; locomotory behavior [GO:0007626]; nervous system development [GO:0007399]; neurogenesis [GO:0022008]; optic nerve development [GO:0021554]; regulation of systemic arterial blood pressure by baroreceptor feedback [GO:0003025]; sensory perception of smell [GO:0007608]; sensory perception of sound [GO:0007605]; vagus nerve development [GO:0021564]	interstitial matrix [GO:0005614]; nucleoplasm [GO:0005654]	interstitial matrix [GO:0005614]; nucleoplasm [GO:0005654]; ATP binding [GO:0005524]; DNA helicase activity [GO:0003678]; heparin binding [GO:0008201]; glossopharyngeal nerve development [GO:0021563]; locomotory behavior [GO:0007626]; nervous system development [GO:0007399]; neurogenesis [GO:0022008]; optic nerve development [GO:0021554]; regulation of systemic arterial blood pressure by baroreceptor feedback [GO:0003025]; sensory perception of smell [GO:0007608]; sensory perception of sound [GO:0007605]; vagus nerve development [GO:0021564]	ATP binding [GO:0005524]; DNA helicase activity [GO:0003678]; heparin binding [GO:0008201]	GO:0003025; GO:0003678; GO:0005524; GO:0005614; GO:0005654; GO:0007399; GO:0007605; GO:0007608; GO:0007626; GO:0008201; GO:0021554; GO:0021563; GO:0021564; GO:0022008
TRINITY_DN5291_c0_g1_i1	0	81	0	105	sp	Q24154	RL29_DROME	47.7	65	34	0	51	245	1	65	2.7e-07	57	RL29_DROME	reviewed	60S ribosomal protein L29 (L43)	RpL29 RpL43 CG10071	Drosophila melanogaster (Fruit fly)	76	cytoplasmic translation [GO:0002181]	cytosolic large ribosomal subunit [GO:0022625]	cytosolic large ribosomal subunit [GO:0022625]; chromatin binding [GO:0003682]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]	chromatin binding [GO:0003682]; structural constituent of ribosome [GO:0003735]	GO:0002181; GO:0003682; GO:0003735; GO:0022625
TRINITY_DN11222_c0_g1_i1	0	38	0	120	sp	Q9C9C6	RL62_ARATH	53.3	150	65	2	144	578	84	233	9.1e-35	148.7	RL62_ARATH	reviewed	60S ribosomal protein L6-2	RPL6B At1g74060 F2P9.7	Arabidopsis thaliana (Mouse-ear cress)	233	cytoplasmic translation [GO:0002181]; ribosomal large subunit assembly [GO:0000027]	cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]	cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; ribosomal large subunit assembly [GO:0000027]	mRNA binding [GO:0003729]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]	GO:0000027; GO:0002181; GO:0003723; GO:0003729; GO:0003735; GO:0005730; GO:0005739; GO:0022625; GO:0022626
TRINITY_DN2688_c0_g1_i6	0	59	0	88	sp	Q8SQA4	CD97_BOVIN	27.7	213	146	5	4	639	527	732	4.2e-09	65.1	AGRE5_BOVIN	reviewed	Adhesion G protein-coupled receptor E5 (Leukocyte antigen CD97) (CD antigen CD97) [Cleaved into: Adhesion G protein-coupled receptor E5 subunit alpha; Adhesion G protein-coupled receptor E5 subunit beta]	ADGRE5 CD97	Bos taurus (Bovine)	734	adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cell adhesion [GO:0007155]; cell surface receptor signaling pathway [GO:0007166]	extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]	extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]; calcium ion binding [GO:0005509]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cell adhesion [GO:0007155]; cell surface receptor signaling pathway [GO:0007166]	calcium ion binding [GO:0005509]; G protein-coupled receptor activity [GO:0004930]	GO:0004930; GO:0005509; GO:0005615; GO:0005887; GO:0007155; GO:0007166; GO:0007189
TRINITY_DN10564_c0_g1_i1	0	37	0	85	sp	O61585	KTNB1_STRPU	42	174	99	1	460	981	519	690	9.3e-34	147.1	KTNB1_STRPU	reviewed	Katanin p80 WD40 repeat-containing subunit B1 (Katanin p80 subunit B1) (p80 katanin)	KATNB1	Strongylocentrotus purpuratus (Purple sea urchin)	690	cell cycle [GO:0007049]; cell division [GO:0051301]; microtubule depolymerization [GO:0007019]; microtubule severing [GO:0051013]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; katanin complex [GO:0008352]; microtubule [GO:0005874]; spindle [GO:0005819]; spindle pole [GO:0000922]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; katanin complex [GO:0008352]; microtubule [GO:0005874]; spindle [GO:0005819]; spindle pole [GO:0000922]; microtubule binding [GO:0008017]; cell cycle [GO:0007049]; cell division [GO:0051301]; microtubule depolymerization [GO:0007019]; microtubule severing [GO:0051013]	microtubule binding [GO:0008017]	GO:0000922; GO:0005737; GO:0005813; GO:0005819; GO:0005874; GO:0007019; GO:0007049; GO:0008017; GO:0008352; GO:0051013; GO:0051301
TRINITY_DN862_c0_g1_i6	0	40	0	81	sp	A7EJY3	DED1_SCLS1	51.6	417	187	4	131	1345	166	579	4.3e-109	397.1	DED1_SCLS1	reviewed	ATP-dependent RNA helicase ded1 (EC 3.6.4.13)	ded1 SS1G_05629	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1) (White mold) (Whetzelinia sclerotiorum)	678		cytoplasm [GO:0005737]; nucleus [GO:0005634]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; translation initiation factor activity [GO:0003743]	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; translation initiation factor activity [GO:0003743]	GO:0003723; GO:0003724; GO:0003743; GO:0005524; GO:0005634; GO:0005737
TRINITY_DN25474_c0_g1_i3	1	75	0	73	sp	O15297	PPM1D_HUMAN	51.2	291	126	4	914	1774	99	377	9.8e-77	290.4	PPM1D_HUMAN	reviewed	Protein phosphatase 1D (EC 3.1.3.16) (Protein phosphatase 2C isoform delta) (PP2C-delta) (Protein phosphatase magnesium-dependent 1 delta) (p53-induced protein phosphatase 1)	PPM1D WIP1	Homo sapiens (Human)	605	cellular response to starvation [GO:0009267]; chromatin silencing [GO:0006342]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; DNA methylation [GO:0006306]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of gene expression, epigenetic [GO:0045814]; peptidyl-threonine dephosphorylation [GO:0035970]; protein dephosphorylation [GO:0006470]; response to bacterium [GO:0009617]; response to radiation [GO:0009314]; transcription initiation from RNA polymerase II promoter [GO:0006367]	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; magnesium-dependent protein serine/threonine phosphatase activity [GO:0004724]; metal ion binding [GO:0046872]; mitogen-activated protein kinase binding [GO:0051019]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine phosphatase activity [GO:0004722]; cellular response to starvation [GO:0009267]; chromatin silencing [GO:0006342]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; DNA methylation [GO:0006306]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of gene expression, epigenetic [GO:0045814]; peptidyl-threonine dephosphorylation [GO:0035970]; protein dephosphorylation [GO:0006470]; response to bacterium [GO:0009617]; response to radiation [GO:0009314]; transcription initiation from RNA polymerase II promoter [GO:0006367]	magnesium-dependent protein serine/threonine phosphatase activity [GO:0004724]; metal ion binding [GO:0046872]; mitogen-activated protein kinase binding [GO:0051019]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine phosphatase activity [GO:0004722]	GO:0000086; GO:0004674; GO:0004722; GO:0004724; GO:0005634; GO:0005654; GO:0005829; GO:0006306; GO:0006342; GO:0006367; GO:0006470; GO:0008285; GO:0009267; GO:0009314; GO:0009617; GO:0030330; GO:0035970; GO:0045814; GO:0046872; GO:0051019
TRINITY_DN2557_c0_g1_i7	0	44	0	149	sp	Q8WVB6	CTF18_HUMAN	29.3	379	206	11	511	1509	246	608	2.9e-23	112.5	CTF18_HUMAN	reviewed	Chromosome transmission fidelity protein 18 homolog (hCTF18) (CHL12)	CHTF18 C16orf41 CTF18	Homo sapiens (Human)	975	cell cycle [GO:0007049]; DNA duplex unwinding [GO:0032508]; DNA replication [GO:0006260]; positive regulation of DNA-directed DNA polymerase activity [GO:1900264]	Ctf18 RFC-like complex [GO:0031390]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	Ctf18 RFC-like complex [GO:0031390]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; cell cycle [GO:0007049]; DNA duplex unwinding [GO:0032508]; DNA replication [GO:0006260]; positive regulation of DNA-directed DNA polymerase activity [GO:1900264]	ATP binding [GO:0005524]; DNA binding [GO:0003677]	GO:0003677; GO:0005524; GO:0005634; GO:0005654; GO:0005829; GO:0006260; GO:0007049; GO:0016020; GO:0031390; GO:0032508; GO:1900264
TRINITY_DN726_c0_g1_i3	0	108	0	205	sp	P18445	RL27A_RAT	61.5	148	56	1	39	479	1	148	3.4e-47	189.5	RL27A_RAT	reviewed	60S ribosomal protein L27a	Rpl27a	Rattus norvegicus (Rat)	148	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]	cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0022625; GO:0022626
TRINITY_DN1545_c0_g1_i24	0	53	0	109	sp	P53470	ACT1_SCHMA	89.5	304	32	0	71	982	1	304	2.3e-160	566.2	ACT1_SCHMA	reviewed	Actin-1		Schistosoma mansoni (Blood fluke)	376		cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524; GO:0005737; GO:0005856
TRINITY_DN4435_c0_g1_i7	0	278	30	135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2195_c1_g1_i1	0	60	0	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
